protein1 protein2 combined_score
9606.ENSP00000005340 9606.ENSP00000306245 239
9606.ENSP00000005340 9606.ENSP00000324173 198
9606.ENSP00000005340 9606.ENSP00000314129 367
9606.ENSP00000005340 9606.ENSP00000362014 222
9606.ENSP00000005340 9606.ENSP00000358548 169
9606.ENSP00000005340 9606.ENSP00000326381 238
9606.ENSP00000005340 9606.ENSP00000359206 505
9606.ENSP00000005340 9606.ENSP00000337261 162
9606.ENSP00000005340 9606.ENSP00000264414 945
9606.ENSP00000005340 9606.ENSP00000359424 193
9606.ENSP00000005340 9606.ENSP00000320821 150
9606.ENSP00000005340 9606.ENSP00000401907 203
9606.ENSP00000005340 9606.ENSP00000337451 217
9606.ENSP00000005340 9606.ENSP00000359665 918
9606.ENSP00000005340 9606.ENSP00000256104 151
9606.ENSP00000005340 9606.ENSP00000346964 152
9606.ENSP00000005340 9606.ENSP00000444986 262
9606.ENSP00000005340 9606.ENSP00000323678 156
9606.ENSP00000005340 9606.ENSP00000382863 190
9606.ENSP00000005340 9606.ENSP00000404190 161
9606.ENSP00000005340 9606.ENSP00000336740 164
9606.ENSP00000005340 9606.ENSP00000480763 207
9606.ENSP00000005340 9606.ENSP00000383295 389
9606.ENSP00000005340 9606.ENSP00000263925 213
9606.ENSP00000005340 9606.ENSP00000389913 192
9606.ENSP00000005340 9606.ENSP00000386456 712
9606.ENSP00000005340 9606.ENSP00000157812 150
9606.ENSP00000005340 9606.ENSP00000209884 192
9606.ENSP00000005340 9606.ENSP00000483059 282
9606.ENSP00000005340 9606.ENSP00000446121 372
9606.ENSP00000005340 9606.ENSP00000256646 802
9606.ENSP00000005340 9606.ENSP00000005226 166
9606.ENSP00000005340 9606.ENSP00000385000 237
9606.ENSP00000005340 9606.ENSP00000251496 203
9606.ENSP00000005340 9606.ENSP00000377710 299
9606.ENSP00000005340 9606.ENSP00000314153 424
9606.ENSP00000005340 9606.ENSP00000331327 420
9606.ENSP00000005340 9606.ENSP00000216797 179
9606.ENSP00000005340 9606.ENSP00000364907 164
9606.ENSP00000005340 9606.ENSP00000321971 164
9606.ENSP00000005340 9606.ENSP00000432660 317
9606.ENSP00000005340 9606.ENSP00000229795 172
9606.ENSP00000005340 9606.ENSP00000352157 589
9606.ENSP00000005340 9606.ENSP00000321999 539
9606.ENSP00000005340 9606.ENSP00000388107 600
9606.ENSP00000005340 9606.ENSP00000366434 480
9606.ENSP00000005340 9606.ENSP00000478570 161
9606.ENSP00000005340 9606.ENSP00000296215 228
9606.ENSP00000005340 9606.ENSP00000306866 415
9606.ENSP00000005340 9606.ENSP00000375914 394
9606.ENSP00000005340 9606.ENSP00000447053 226
9606.ENSP00000005340 9606.ENSP00000356355 155
9606.ENSP00000005340 9606.ENSP00000361021 388
9606.ENSP00000005340 9606.ENSP00000260983 190
9606.ENSP00000005340 9606.ENSP00000449089 322
9606.ENSP00000005340 9606.ENSP00000332604 188
9606.ENSP00000005340 9606.ENSP00000351905 209
9606.ENSP00000005340 9606.ENSP00000281537 348
9606.ENSP00000005340 9606.ENSP00000318607 178
9606.ENSP00000005340 9606.ENSP00000297431 165
9606.ENSP00000005340 9606.ENSP00000458162 237
9606.ENSP00000005340 9606.ENSP00000245323 497
9606.ENSP00000005340 9606.ENSP00000418754 717
9606.ENSP00000005340 9606.ENSP00000345206 252
9606.ENSP00000005340 9606.ENSP00000312397 158
9606.ENSP00000005340 9606.ENSP00000263798 153
9606.ENSP00000005340 9606.ENSP00000431800 210
9606.ENSP00000005340 9606.ENSP00000262320 999
9606.ENSP00000005340 9606.ENSP00000354623 151
9606.ENSP00000005340 9606.ENSP00000441954 214
9606.ENSP00000005340 9606.ENSP00000356042 193
9606.ENSP00000005340 9606.ENSP00000216190 236
9606.ENSP00000005340 9606.ENSP00000343027 169
9606.ENSP00000005340 9606.ENSP00000281172 335
9606.ENSP00000005340 9606.ENSP00000462664 320
9606.ENSP00000005340 9606.ENSP00000263274 161
9606.ENSP00000005340 9606.ENSP00000448689 482
9606.ENSP00000005340 9606.ENSP00000355966 231
9606.ENSP00000005340 9606.ENSP00000365439 191
9606.ENSP00000005340 9606.ENSP00000437550 725
9606.ENSP00000005340 9606.ENSP00000263270 695
9606.ENSP00000005340 9606.ENSP00000377298 270
9606.ENSP00000005340 9606.ENSP00000343658 164
9606.ENSP00000005340 9606.ENSP00000263826 234
9606.ENSP00000005340 9606.ENSP00000364133 321
9606.ENSP00000005340 9606.ENSP00000228682 246
9606.ENSP00000005340 9606.ENSP00000418397 157
9606.ENSP00000005340 9606.ENSP00000264036 508
9606.ENSP00000005340 9606.ENSP00000381958 184
9606.ENSP00000005340 9606.ENSP00000284523 984
9606.ENSP00000005340 9606.ENSP00000319060 197
9606.ENSP00000005340 9606.ENSP00000385571 216
9606.ENSP00000005340 9606.ENSP00000227163 172
9606.ENSP00000005340 9606.ENSP00000328848 357
9606.ENSP00000005340 9606.ENSP00000212015 360
9606.ENSP00000005340 9606.ENSP00000427900 176
9606.ENSP00000005340 9606.ENSP00000428182 237
9606.ENSP00000005340 9606.ENSP00000351805 508
9606.ENSP00000005340 9606.ENSP00000262738 787
9606.ENSP00000005340 9606.ENSP00000356429 242
9606.ENSP00000005340 9606.ENSP00000296946 224
9606.ENSP00000005340 9606.ENSP00000428924 349
9606.ENSP00000005340 9606.ENSP00000271651 206
9606.ENSP00000005340 9606.ENSP00000348461 945
9606.ENSP00000005340 9606.ENSP00000211998 174
9606.ENSP00000005340 9606.ENSP00000287322 176
9606.ENSP00000005340 9606.ENSP00000359871 157
9606.ENSP00000005340 9606.ENSP00000260227 195
9606.ENSP00000005340 9606.ENSP00000382840 340
9606.ENSP00000005340 9606.ENSP00000241416 157
9606.ENSP00000005340 9606.ENSP00000295704 167
9606.ENSP00000005340 9606.ENSP00000484288 269
9606.ENSP00000005340 9606.ENSP00000355237 246
9606.ENSP00000005340 9606.ENSP00000312999 172
9606.ENSP00000005340 9606.ENSP00000276198 230
9606.ENSP00000005340 9606.ENSP00000229268 151
9606.ENSP00000005340 9606.ENSP00000398632 173
9606.ENSP00000005340 9606.ENSP00000438262 185
9606.ENSP00000005340 9606.ENSP00000412324 914
9606.ENSP00000005340 9606.ENSP00000361818 312
9606.ENSP00000005340 9606.ENSP00000350896 249
9606.ENSP00000005340 9606.ENSP00000320171 158
9606.ENSP00000005340 9606.ENSP00000483570 180
9606.ENSP00000005340 9606.ENSP00000393776 610
9606.ENSP00000005340 9606.ENSP00000342755 305
9606.ENSP00000005340 9606.ENSP00000362082 165
9606.ENSP00000005340 9606.ENSP00000383199 470
9606.ENSP00000005340 9606.ENSP00000302665 152
9606.ENSP00000005340 9606.ENSP00000324804 909
9606.ENSP00000005340 9606.ENSP00000353904 261
9606.ENSP00000005340 9606.ENSP00000215832 151
9606.ENSP00000005340 9606.ENSP00000332353 249
9606.ENSP00000005340 9606.ENSP00000307863 206
9606.ENSP00000005340 9606.ENSP00000263265 348
9606.ENSP00000005340 9606.ENSP00000347244 636
9606.ENSP00000005340 9606.ENSP00000335677 501
9606.ENSP00000005340 9606.ENSP00000264498 183
9606.ENSP00000005340 9606.ENSP00000242315 164
9606.ENSP00000005340 9606.ENSP00000252818 231
9606.ENSP00000005340 9606.ENSP00000227507 515
9606.ENSP00000005340 9606.ENSP00000360060 861
9606.ENSP00000005340 9606.ENSP00000418447 916
9606.ENSP00000005340 9606.ENSP00000338272 160
9606.ENSP00000005340 9606.ENSP00000378040 189
9606.ENSP00000005340 9606.ENSP00000261349 992
9606.ENSP00000005340 9606.ENSP00000360200 370
9606.ENSP00000005340 9606.ENSP00000262643 180
9606.ENSP00000005340 9606.ENSP00000324729 203
9606.ENSP00000005340 9606.ENSP00000327758 193
9606.ENSP00000005340 9606.ENSP00000304697 624
9606.ENSP00000005340 9606.ENSP00000349588 159
9606.ENSP00000005340 9606.ENSP00000359910 283
9606.ENSP00000005340 9606.ENSP00000284073 170
9606.ENSP00000005340 9606.ENSP00000454071 398
9606.ENSP00000005340 9606.ENSP00000426909 250
9606.ENSP00000005340 9606.ENSP00000246672 170
9606.ENSP00000005340 9606.ENSP00000262948 156
9606.ENSP00000005340 9606.ENSP00000260363 278
9606.ENSP00000005340 9606.ENSP00000286827 697
9606.ENSP00000005340 9606.ENSP00000343129 844
9606.ENSP00000005340 9606.ENSP00000378217 253
9606.ENSP00000005340 9606.ENSP00000216274 159
9606.ENSP00000005340 9606.ENSP00000365080 299
9606.ENSP00000005340 9606.ENSP00000329967 151
9606.ENSP00000005340 9606.ENSP00000378483 259
9606.ENSP00000005340 9606.ENSP00000263923 202
9606.ENSP00000005340 9606.ENSP00000231487 181
9606.ENSP00000005340 9606.ENSP00000370253 153
9606.ENSP00000005340 9606.ENSP00000249071 748
9606.ENSP00000005340 9606.ENSP00000261890 224
9606.ENSP00000005340 9606.ENSP00000356430 242
9606.ENSP00000005340 9606.ENSP00000339740 325
9606.ENSP00000005340 9606.ENSP00000322304 465
9606.ENSP00000005340 9606.ENSP00000394352 312
9606.ENSP00000005340 9606.ENSP00000312987 573
9606.ENSP00000005340 9606.ENSP00000302543 436
9606.ENSP00000005340 9606.ENSP00000385824 238
9606.ENSP00000005340 9606.ENSP00000320935 236
9606.ENSP00000005340 9606.ENSP00000329219 404
9606.ENSP00000005340 9606.ENSP00000381775 170
9606.ENSP00000005340 9606.ENSP00000225698 261
9606.ENSP00000005340 9606.ENSP00000303634 267
9606.ENSP00000005340 9606.ENSP00000383118 575
9606.ENSP00000005340 9606.ENSP00000349629 389
9606.ENSP00000005340 9606.ENSP00000363081 571
9606.ENSP00000005340 9606.ENSP00000325527 303
9606.ENSP00000005340 9606.ENSP00000380942 158
9606.ENSP00000005340 9606.ENSP00000357516 198
9606.ENSP00000005340 9606.ENSP00000442656 180
9606.ENSP00000005340 9606.ENSP00000462468 307
9606.ENSP00000005340 9606.ENSP00000356194 242
9606.ENSP00000005340 9606.ENSP00000388910 161
9606.ENSP00000005340 9606.ENSP00000355583 164
9606.ENSP00000005340 9606.ENSP00000340691 279
9606.ENSP00000005340 9606.ENSP00000392025 159
9606.ENSP00000005340 9606.ENSP00000265562 164
9606.ENSP00000005340 9606.ENSP00000356370 456
9606.ENSP00000005340 9606.ENSP00000250113 198
9606.ENSP00000005340 9606.ENSP00000367888 267
9606.ENSP00000005340 9606.ENSP00000350224 164
9606.ENSP00000005340 9606.ENSP00000360689 317
9606.ENSP00000005340 9606.ENSP00000215071 305
9606.ENSP00000005340 9606.ENSP00000370938 280
9606.ENSP00000005340 9606.ENSP00000345728 193
9606.ENSP00000005340 9606.ENSP00000277120 389
9606.ENSP00000005340 9606.ENSP00000292807 815
9606.ENSP00000005340 9606.ENSP00000314348 238
9606.ENSP00000005340 9606.ENSP00000342235 291
9606.ENSP00000005340 9606.ENSP00000406209 713
9606.ENSP00000005340 9606.ENSP00000317817 191
9606.ENSP00000005340 9606.ENSP00000265944 197
9606.ENSP00000005340 9606.ENSP00000478721 671
9606.ENSP00000005340 9606.ENSP00000274026 209
9606.ENSP00000005340 9606.ENSP00000229030 825
9606.ENSP00000005340 9606.ENSP00000360266 848
9606.ENSP00000005340 9606.ENSP00000027335 201
9606.ENSP00000005340 9606.ENSP00000355523 303
9606.ENSP00000005340 9606.ENSP00000359300 179
9606.ENSP00000005340 9606.ENSP00000264712 206
9606.ENSP00000005340 9606.ENSP00000217964 239
9606.ENSP00000005340 9606.ENSP00000418194 321
9606.ENSP00000005340 9606.ENSP00000233154 196
9606.ENSP00000005340 9606.ENSP00000376345 399
9606.ENSP00000005340 9606.ENSP00000346671 226
9606.ENSP00000005340 9606.ENSP00000254958 463
9606.ENSP00000005340 9606.ENSP00000368759 343
9606.ENSP00000005340 9606.ENSP00000300659 424
9606.ENSP00000005340 9606.ENSP00000255641 923
9606.ENSP00000005340 9606.ENSP00000365016 331
9606.ENSP00000005340 9606.ENSP00000327009 235
9606.ENSP00000005340 9606.ENSP00000283147 155
9606.ENSP00000005340 9606.ENSP00000426568 210
9606.ENSP00000005340 9606.ENSP00000326888 372
9606.ENSP00000005340 9606.ENSP00000444198 161
9606.ENSP00000005340 9606.ENSP00000216911 209
9606.ENSP00000005340 9606.ENSP00000216554 292
9606.ENSP00000005340 9606.ENSP00000362924 157
9606.ENSP00000005340 9606.ENSP00000386229 242
9606.ENSP00000005340 9606.ENSP00000245479 222
9606.ENSP00000005340 9606.ENSP00000229340 732
9606.ENSP00000005340 9606.ENSP00000281182 157
9606.ENSP00000005340 9606.ENSP00000301691 183
9606.ENSP00000005340 9606.ENSP00000264110 209
9606.ENSP00000005340 9606.ENSP00000376272 213
9606.ENSP00000005340 9606.ENSP00000326366 154
9606.ENSP00000005340 9606.ENSP00000223321 163
9606.ENSP00000005340 9606.ENSP00000339381 242
9606.ENSP00000005340 9606.ENSP00000358309 240
9606.ENSP00000005340 9606.ENSP00000323588 190
9606.ENSP00000005340 9606.ENSP00000364519 520
9606.ENSP00000005340 9606.ENSP00000374455 839
9606.ENSP00000005340 9606.ENSP00000263025 232
9606.ENSP00000005340 9606.ENSP00000308461 155
9606.ENSP00000005340 9606.ENSP00000361405 187
9606.ENSP00000005340 9606.ENSP00000011619 285
9606.ENSP00000005340 9606.ENSP00000350937 301
9606.ENSP00000005340 9606.ENSP00000339186 219
9606.ENSP00000005340 9606.ENSP00000356230 963
9606.ENSP00000005340 9606.ENSP00000384491 162
9606.ENSP00000005340 9606.ENSP00000353408 174
9606.ENSP00000005340 9606.ENSP00000332973 718
9606.ENSP00000005340 9606.ENSP00000382697 380
9606.ENSP00000005340 9606.ENSP00000263253 302
9606.ENSP00000005340 9606.ENSP00000451300 326
9606.ENSP00000005340 9606.ENSP00000250559 462
9606.ENSP00000005340 9606.ENSP00000354387 224
9606.ENSP00000005340 9606.ENSP00000339933 181
9606.ENSP00000005340 9606.ENSP00000379709 179
9606.ENSP00000005340 9606.ENSP00000336783 285
9606.ENSP00000005340 9606.ENSP00000240123 188
9606.ENSP00000005340 9606.ENSP00000324464 925
9606.ENSP00000005340 9606.ENSP00000326804 167
9606.ENSP00000005340 9606.ENSP00000284274 891
9606.ENSP00000005340 9606.ENSP00000293831 238
9606.ENSP00000005340 9606.ENSP00000295897 163
9606.ENSP00000005340 9606.ENSP00000304604 406
9606.ENSP00000005340 9606.ENSP00000369647 499
9606.ENSP00000005340 9606.ENSP00000317985 421
9606.ENSP00000005340 9606.ENSP00000373700 230
9606.ENSP00000005340 9606.ENSP00000309597 164
9606.ENSP00000005340 9606.ENSP00000287139 200
9606.ENSP00000005340 9606.ENSP00000378557 997
9606.ENSP00000005340 9606.ENSP00000287598 224
9606.ENSP00000005340 9606.ENSP00000356489 243
9606.ENSP00000005340 9606.ENSP00000261769 449
9606.ENSP00000005340 9606.ENSP00000451263 164
9606.ENSP00000005340 9606.ENSP00000281821 223
9606.ENSP00000005340 9606.ENSP00000422753 150
9606.ENSP00000005340 9606.ENSP00000288602 192
9606.ENSP00000005340 9606.ENSP00000416387 260
9606.ENSP00000005340 9606.ENSP00000341189 197
9606.ENSP00000005340 9606.ENSP00000378974 947
9606.ENSP00000005340 9606.ENSP00000364979 272
9606.ENSP00000005340 9606.ENSP00000367440 258
9606.ENSP00000005340 9606.ENSP00000427562 324
9606.ENSP00000005340 9606.ENSP00000378295 170
9606.ENSP00000005340 9606.ENSP00000261712 270
9606.ENSP00000005340 9606.ENSP00000252951 230
9606.ENSP00000005340 9606.ENSP00000309953 190
9606.ENSP00000005340 9606.ENSP00000354632 188
9606.ENSP00000005340 9606.ENSP00000479606 719
9606.ENSP00000005340 9606.ENSP00000349041 173
9606.ENSP00000005340 9606.ENSP00000265171 458
9606.ENSP00000005340 9606.ENSP00000368104 181
9606.ENSP00000005340 9606.ENSP00000314499 281
9606.ENSP00000005340 9606.ENSP00000297537 151
9606.ENSP00000005340 9606.ENSP00000304283 750
9606.ENSP00000005340 9606.ENSP00000480421 166
9606.ENSP00000005340 9606.ENSP00000419465 875
9606.ENSP00000005340 9606.ENSP00000360120 502
9606.ENSP00000005340 9606.ENSP00000296782 161
9606.ENSP00000005340 9606.ENSP00000286548 880
9606.ENSP00000005340 9606.ENSP00000368169 982
9606.ENSP00000005340 9606.ENSP00000441913 160
9606.ENSP00000005340 9606.ENSP00000345412 166
9606.ENSP00000005340 9606.ENSP00000358099 242
9606.ENSP00000005340 9606.ENSP00000356853 230
9606.ENSP00000005340 9606.ENSP00000272321 353
9606.ENSP00000005340 9606.ENSP00000379975 324
9606.ENSP00000005340 9606.ENSP00000225525 234
9606.ENSP00000005340 9606.ENSP00000357442 229
9606.ENSP00000005340 9606.ENSP00000324856 258
9606.ENSP00000005340 9606.ENSP00000323901 975
9606.ENSP00000005340 9606.ENSP00000262965 197
9606.ENSP00000005340 9606.ENSP00000222214 157
9606.ENSP00000005340 9606.ENSP00000335193 262
9606.ENSP00000005340 9606.ENSP00000250896 294
9606.ENSP00000005340 9606.ENSP00000358866 158
9606.ENSP00000005340 9606.ENSP00000355689 198
9606.ENSP00000005340 9606.ENSP00000358335 294
9606.ENSP00000005340 9606.ENSP00000297350 198
9606.ENSP00000005340 9606.ENSP00000251864 172
9606.ENSP00000005340 9606.ENSP00000251849 255
9606.ENSP00000005340 9606.ENSP00000358997 166
9606.ENSP00000005340 9606.ENSP00000416341 190
9606.ENSP00000005340 9606.ENSP00000356047 347
9606.ENSP00000005340 9606.ENSP00000290663 154
9606.ENSP00000005340 9606.ENSP00000337907 198
9606.ENSP00000005340 9606.ENSP00000360797 248
9606.ENSP00000005340 9606.ENSP00000257863 160
9606.ENSP00000005340 9606.ENSP00000339824 203
9606.ENSP00000005340 9606.ENSP00000275493 310
9606.ENSP00000005340 9606.ENSP00000304669 173
9606.ENSP00000005340 9606.ENSP00000269305 618
9606.ENSP00000005340 9606.ENSP00000360798 704
9606.ENSP00000005340 9606.ENSP00000369411 559
9606.ENSP00000005340 9606.ENSP00000349748 266
9606.ENSP00000005340 9606.ENSP00000318884 289
9606.ENSP00000005340 9606.ENSP00000300935 313
9606.ENSP00000005340 9606.ENSP00000377934 173
9606.ENSP00000005340 9606.ENSP00000264012 160
9606.ENSP00000005340 9606.ENSP00000378181 161
9606.ENSP00000005340 9606.ENSP00000334061 160
9606.ENSP00000005340 9606.ENSP00000448165 165
9606.ENSP00000005340 9606.ENSP00000361014 294
9606.ENSP00000005340 9606.ENSP00000351475 169
9606.ENSP00000005340 9606.ENSP00000364864 366
9606.ENSP00000005340 9606.ENSP00000356705 195
9606.ENSP00000005340 9606.ENSP00000407586 315
9606.ENSP00000005340 9606.ENSP00000344456 993
9606.ENSP00000005340 9606.ENSP00000362688 199
9606.ENSP00000005340 9606.ENSP00000296043 412
9606.ENSP00000005340 9606.ENSP00000357177 422
9606.ENSP00000005340 9606.ENSP00000428564 273
9606.ENSP00000005340 9606.ENSP00000380450 600
9606.ENSP00000005340 9606.ENSP00000285018 588
9606.ENSP00000005340 9606.ENSP00000424827 284
9606.ENSP00000005340 9606.ENSP00000434034 976
9606.ENSP00000005340 9606.ENSP00000317469 167
9606.ENSP00000005340 9606.ENSP00000216639 183
9606.ENSP00000005340 9606.ENSP00000273047 257
9606.ENSP00000005340 9606.ENSP00000377284 153
9606.ENSP00000005340 9606.ENSP00000354394 223
9606.ENSP00000005340 9606.ENSP00000421801 190
9606.ENSP00000005340 9606.ENSP00000234313 418
9606.ENSP00000005340 9606.ENSP00000362993 445
9606.ENSP00000005340 9606.ENSP00000261681 271
9606.ENSP00000005340 9606.ENSP00000405574 262
9606.ENSP00000005340 9606.ENSP00000354558 159
9606.ENSP00000005340 9606.ENSP00000357459 485
9606.ENSP00000005340 9606.ENSP00000401802 294
9606.ENSP00000005340 9606.ENSP00000263205 253
9606.ENSP00000005340 9606.ENSP00000262891 164
9606.ENSP00000005340 9606.ENSP00000358547 198
9606.ENSP00000005340 9606.ENSP00000290277 192
9606.ENSP00000005340 9606.ENSP00000290374 303
9606.ENSP00000005340 9606.ENSP00000268182 331
9606.ENSP00000005340 9606.ENSP00000337255 189
9606.ENSP00000005340 9606.ENSP00000334003 801
9606.ENSP00000005340 9606.ENSP00000382004 349
9606.ENSP00000005340 9606.ENSP00000427793 616
9606.ENSP00000005340 9606.ENSP00000257430 973
9606.ENSP00000005340 9606.ENSP00000387699 156
9606.ENSP00000005340 9606.ENSP00000204961 699
9606.ENSP00000005340 9606.ENSP00000316357 276
9606.ENSP00000005340 9606.ENSP00000443319 347
9606.ENSP00000005340 9606.ENSP00000262367 253
9606.ENSP00000005340 9606.ENSP00000358404 580
9606.ENSP00000005340 9606.ENSP00000381070 645
9606.ENSP00000005340 9606.ENSP00000361423 428
9606.ENSP00000005340 9606.ENSP00000410294 188
9606.ENSP00000005340 9606.ENSP00000427772 194
9606.ENSP00000005340 9606.ENSP00000229239 388
9606.ENSP00000005340 9606.ENSP00000261523 286
9606.ENSP00000005340 9606.ENSP00000302530 250
9606.ENSP00000005340 9606.ENSP00000286574 280
9606.ENSP00000005340 9606.ENSP00000366474 274
9606.ENSP00000005340 9606.ENSP00000264972 164
9606.ENSP00000005340 9606.ENSP00000286317 165
9606.ENSP00000005340 9606.ENSP00000327255 286
9606.ENSP00000005340 9606.ENSP00000298925 190
9606.ENSP00000005340 9606.ENSP00000379098 199
9606.ENSP00000005340 9606.ENSP00000378275 199
9606.ENSP00000005340 9606.ENSP00000243077 275
9606.ENSP00000005340 9606.ENSP00000380150 300
9606.ENSP00000005340 9606.ENSP00000438689 469
9606.ENSP00000005340 9606.ENSP00000356468 152
9606.ENSP00000005340 9606.ENSP00000303522 529
9606.ENSP00000005340 9606.ENSP00000364145 347
9606.ENSP00000005340 9606.ENSP00000332013 289
9606.ENSP00000005340 9606.ENSP00000308576 155
9606.ENSP00000005340 9606.ENSP00000354125 258
9606.ENSP00000005340 9606.ENSP00000256078 234
9606.ENSP00000005340 9606.ENSP00000357873 301
9606.ENSP00000005340 9606.ENSP00000322885 293
9606.ENSP00000005340 9606.ENSP00000325929 176
9606.ENSP00000005340 9606.ENSP00000357178 202
9606.ENSP00000005340 9606.ENSP00000225655 668
9606.ENSP00000005340 9606.ENSP00000363763 378
9606.ENSP00000005340 9606.ENSP00000272317 607
9606.ENSP00000005340 9606.ENSP00000409581 829
9606.ENSP00000005340 9606.ENSP00000321797 186
9606.ENSP00000005340 9606.ENSP00000377862 403
9606.ENSP00000005340 9606.ENSP00000324806 984
9606.ENSP00000005340 9606.ENSP00000225512 624
9606.ENSP00000005340 9606.ENSP00000210187 311
9606.ENSP00000005340 9606.ENSP00000253055 164
9606.ENSP00000005340 9606.ENSP00000349486 481
9606.ENSP00000005340 9606.ENSP00000381768 214
9606.ENSP00000005340 9606.ENSP00000375872 485
9606.ENSP00000005340 9606.ENSP00000347507 174
9606.ENSP00000005340 9606.ENSP00000433352 299
9606.ENSP00000005340 9606.ENSP00000263800 161
9606.ENSP00000005340 9606.ENSP00000354621 774
9606.ENSP00000005340 9606.ENSP00000212355 482
9606.ENSP00000005340 9606.ENSP00000478754 194
9606.ENSP00000005340 9606.ENSP00000311032 199
9606.ENSP00000005340 9606.ENSP00000483313 173
9606.ENSP00000005340 9606.ENSP00000267101 179
9606.ENSP00000005340 9606.ENSP00000363480 459
9606.ENSP00000005340 9606.ENSP00000295731 224
9606.ENSP00000005340 9606.ENSP00000360464 191
9606.ENSP00000005340 9606.ENSP00000288135 151
9606.ENSP00000005340 9606.ENSP00000272847 261
9606.ENSP00000005340 9606.ENSP00000385751 209
9606.ENSP00000005340 9606.ENSP00000361107 302
9606.ENSP00000005340 9606.ENSP00000287777 152
9606.ENSP00000005340 9606.ENSP00000222286 174
9606.ENSP00000005340 9606.ENSP00000354207 389
9606.ENSP00000005340 9606.ENSP00000362300 299
9606.ENSP00000005340 9606.ENSP00000398124 179
9606.ENSP00000005340 9606.ENSP00000245919 160
9606.ENSP00000005340 9606.ENSP00000267064 163
9606.ENSP00000005340 9606.ENSP00000382428 430
9606.ENSP00000005340 9606.ENSP00000317327 186
9606.ENSP00000005340 9606.ENSP00000244050 272
9606.ENSP00000005340 9606.ENSP00000451030 303
9606.ENSP00000005340 9606.ENSP00000242839 193
9606.ENSP00000005340 9606.ENSP00000362734 456
9606.ENSP00000005340 9606.ENSP00000435233 185
9606.ENSP00000005340 9606.ENSP00000478070 155
9606.ENSP00000005340 9606.ENSP00000373574 164
9606.ENSP00000005340 9606.ENSP00000357345 153
9606.ENSP00000005340 9606.ENSP00000364490 231
9606.ENSP00000005340 9606.ENSP00000408695 933
9606.ENSP00000005340 9606.ENSP00000381412 192
9606.ENSP00000005340 9606.ENSP00000365530 319
9606.ENSP00000005340 9606.ENSP00000346839 277
9606.ENSP00000005340 9606.ENSP00000363571 444
9606.ENSP00000005340 9606.ENSP00000276079 293
9606.ENSP00000005340 9606.ENSP00000384638 209
9606.ENSP00000005340 9606.ENSP00000365042 942
9606.ENSP00000005340 9606.ENSP00000296474 161
9606.ENSP00000005340 9606.ENSP00000480660 484
9606.ENSP00000005340 9606.ENSP00000472929 173
9606.ENSP00000005340 9606.ENSP00000265056 160
9606.ENSP00000005340 9606.ENSP00000387310 161
9606.ENSP00000005340 9606.ENSP00000441543 624
9606.ENSP00000005340 9606.ENSP00000268607 264
9606.ENSP00000005340 9606.ENSP00000234677 176
9606.ENSP00000005340 9606.ENSP00000360076 610
9606.ENSP00000005340 9606.ENSP00000476795 152
9606.ENSP00000005340 9606.ENSP00000200457 275
9606.ENSP00000005340 9606.ENSP00000399511 164
9606.ENSP00000005340 9606.ENSP00000386331 174
9606.ENSP00000005340 9606.ENSP00000266674 317
9606.ENSP00000005340 9606.ENSP00000341737 600
9606.ENSP00000005340 9606.ENSP00000478927 420
9606.ENSP00000005340 9606.ENSP00000261537 168
9606.ENSP00000005340 9606.ENSP00000235382 242
9606.ENSP00000005340 9606.ENSP00000261366 252
9606.ENSP00000005340 9606.ENSP00000242592 318
9606.ENSP00000005340 9606.ENSP00000263666 235
9606.ENSP00000005340 9606.ENSP00000357297 168
9606.ENSP00000005340 9606.ENSP00000345195 901
9606.ENSP00000005340 9606.ENSP00000262158 204
9606.ENSP00000005340 9606.ENSP00000346829 457
9606.ENSP00000005340 9606.ENSP00000405330 453
9606.ENSP00000005340 9606.ENSP00000288670 310
9606.ENSP00000005340 9606.ENSP00000363255 602
9606.ENSP00000005340 9606.ENSP00000480499 751
9606.ENSP00000005340 9606.ENSP00000375921 213
9606.ENSP00000005340 9606.ENSP00000261601 167
9606.ENSP00000005340 9606.ENSP00000457593 365
9606.ENSP00000005340 9606.ENSP00000359506 164
9606.ENSP00000005340 9606.ENSP00000385957 152
9606.ENSP00000005340 9606.ENSP00000345997 221
9606.ENSP00000005340 9606.ENSP00000420682 151
9606.ENSP00000005340 9606.ENSP00000284273 186
9606.ENSP00000005340 9606.ENSP00000219255 927
9606.ENSP00000005340 9606.ENSP00000364860 954
9606.ENSP00000005340 9606.ENSP00000367408 342
9606.ENSP00000005340 9606.ENSP00000384259 196
9606.ENSP00000005340 9606.ENSP00000364886 155
9606.ENSP00000005340 9606.ENSP00000261254 151
9606.ENSP00000005340 9606.ENSP00000300105 241
9606.ENSP00000005340 9606.ENSP00000260130 172
9606.ENSP00000005340 9606.ENSP00000379228 235
9606.ENSP00000005340 9606.ENSP00000370299 192
9606.ENSP00000005340 9606.ENSP00000217244 963
9606.ENSP00000005340 9606.ENSP00000362107 299
9606.ENSP00000005340 9606.ENSP00000348944 325
9606.ENSP00000005340 9606.ENSP00000275815 239
9606.ENSP00000005340 9606.ENSP00000362409 203
9606.ENSP00000005340 9606.ENSP00000378699 187
9606.ENSP00000005340 9606.ENSP00000419422 508
9606.ENSP00000005340 9606.ENSP00000305372 536
