protein1 protein2 combined_score
4932.YBL023C 4932.YEL021W 511
4932.YBL023C 4932.YPL144W 331
4932.YBL023C 4932.YGL238W 508
4932.YBL023C 4932.YGR246C 154
4932.YBL023C 4932.YOL043C 163
4932.YBL023C 4932.YJL115W 999
4932.YBL023C 4932.YGR218W 693
4932.YBL023C 4932.YLL002W 390
4932.YBL023C 4932.YBL079W 363
4932.YBL023C 4932.YGL058W 321
4932.YBL023C 4932.YHR034C 186
4932.YBL023C 4932.YHR172W 213
4932.YBL023C 4932.YGL207W 993
4932.YBL023C 4932.YBL035C 998
4932.YBL023C 4932.YPR034W 186
4932.YBL023C 4932.YIL112W 186
4932.YBL023C 4932.YLR384C 151
4932.YBL023C 4932.YLR182W 409
4932.YBL023C 4932.YAL032C 217
4932.YBL023C 4932.YMR047C 165
4932.YBL023C 4932.YPR019W 999
4932.YBL023C 4932.YOR281C 281
4932.YBL023C 4932.YMR234W 291
4932.YBL023C 4932.YDR012W 312
4932.YBL023C 4932.YDR052C 999
4932.YBL023C 4932.YLL022C 923
4932.YBL023C 4932.YJL013C 681
4932.YBL023C 4932.YMR284W 617
4932.YBL023C 4932.YGL122C 315
4932.YBL023C 4932.YJL074C 917
4932.YBL023C 4932.YMR190C 862
4932.YBL023C 4932.YNL267W 311
4932.YBL023C 4932.YMR308C 155
4932.YBL023C 4932.YOR206W 153
4932.YBL023C 4932.YBR079C 209
4932.YBL023C 4932.YOL013C 342
4932.YBL023C 4932.YBR202W 999
4932.YBL023C 4932.YOR290C 190
4932.YBL023C 4932.YCR047C 318
4932.YBL023C 4932.YER095W 972
4932.YBL023C 4932.YLR288C 164
4932.YBL023C 4932.YER012W 330
4932.YBL023C 4932.YMR125W 163
4932.YBL023C 4932.YNL182C 936
4932.YBL023C 4932.YER070W 958
4932.YBL023C 4932.YGR180C 945
4932.YBL023C 4932.YDL056W 471
4932.YBL023C 4932.YJR066W 342
4932.YBL023C 4932.YOR080W 827
4932.YBL023C 4932.YIL143C 242
4932.YBL023C 4932.YJL173C 321
4932.YBL023C 4932.YPL237W 151
4932.YBL023C 4932.YLR103C 999
4932.YBL023C 4932.YDR419W 610
4932.YBL023C 4932.YLR045C 201
4932.YBL023C 4932.YNL216W 427
4932.YBL023C 4932.YHR165C 310
4932.YBL023C 4932.YDR159W 234
4932.YBL023C 4932.YCR086W 257
4932.YBL023C 4932.YGL201C 999
4932.YBL023C 4932.YPL153C 962
4932.YBL023C 4932.YMR205C 214
4932.YBL023C 4932.YDR180W 153
4932.YBL023C 4932.YJL050W 179
4932.YBL023C 4932.YDR334W 467
4932.YBL023C 4932.YLR383W 262
4932.YBL023C 4932.YAL019W 215
4932.YBL023C 4932.YFR028C 333
4932.YBL023C 4932.YPL235W 230
4932.YBL023C 4932.YDL084W 268
4932.YBL023C 4932.YOL034W 699
4932.YBL023C 4932.YJR064W 395
4932.YBL023C 4932.YOL094C 973
4932.YBL023C 4932.YDL208W 300
4932.YBL023C 4932.YKL203C 311
4932.YBL023C 4932.YBL019W 501
4932.YBL023C 4932.YIL072W 254
4932.YBL023C 4932.YJL072C 999
4932.YBL023C 4932.YDR121W 972
4932.YBL023C 4932.YLR086W 959
4932.YBL023C 4932.YPR036W 295
4932.YBL023C 4932.YDR448W 462
4932.YBL023C 4932.YNL102W 999
4932.YBL023C 4932.YMR227C 371
4932.YBL023C 4932.YKL173W 230
4932.YBL023C 4932.YLL004W 999
4932.YBL023C 4932.YBL003C 974
4932.YBL023C 4932.YDR207C 288
4932.YBL023C 4932.YJR043C 785
4932.YBL023C 4932.YPR175W 999
4932.YBL023C 4932.YLR442C 988
4932.YBL023C 4932.YLR197W 422
4932.YBL023C 4932.YLR115W 269
4932.YBL023C 4932.YLR002C 935
4932.YBL023C 4932.YNL330C 227
4932.YBL023C 4932.YER169W 159
4932.YBL023C 4932.YNL082W 248
4932.YBL023C 4932.YHR119W 388
4932.YBL023C 4932.YPL167C 392
4932.YBL023C 4932.YOL146W 999
4932.YBL023C 4932.YMR072W 158
4932.YBL023C 4932.YIL030C 294
4932.YBL023C 4932.YLR148W 288
4932.YBL023C 4932.YDL126C 308
4932.YBL023C 4932.YBR275C 452
4932.YBL023C 4932.YDL042C 458
4932.YBL023C 4932.YDR318W 309
4932.YBL023C 4932.YER016W 564
4932.YBL023C 4932.YLR320W 440
4932.YBL023C 4932.YNL206C 617
4932.YBL023C 4932.YPL240C 170
4932.YBL023C 4932.YMR288W 268
4932.YBL023C 4932.YAL035W 270
4932.YBL023C 4932.YML085C 161
4932.YBL023C 4932.YIR010W 288
4932.YBL023C 4932.YJL111W 237
4932.YBL023C 4932.YDR002W 154
4932.YBL023C 4932.YMR186W 167
4932.YBL023C 4932.YHR085W 315
4932.YBL023C 4932.YDL081C 157
4932.YBL023C 4932.YDR270W 159
4932.YBL023C 4932.YOL040C 150
4932.YBL023C 4932.YKL049C 651
4932.YBL023C 4932.YOR244W 632
4932.YBL023C 4932.YOR026W 609
4932.YBL023C 4932.YPR135W 999
4932.YBL023C 4932.YDR328C 241
4932.YBL023C 4932.YGR252W 211
4932.YBL023C 4932.YBL084C 256
4932.YBL023C 4932.YDL143W 253
4932.YBL023C 4932.YDR224C 961
4932.YBL023C 4932.YOR217W 852
4932.YBL023C 4932.YDL017W 999
4932.YBL023C 4932.YGL097W 288
4932.YBL023C 4932.YGL014W 315
4932.YBL023C 4932.YPL194W 536
4932.YBL023C 4932.YGR258C 419
4932.YBL023C 4932.YLR079W 592
4932.YBL023C 4932.YJL026W 949
4932.YBL023C 4932.YBR278W 966
4932.YBL023C 4932.YDR190C 349
4932.YBL023C 4932.YLR207W 154
4932.YBL023C 4932.YOR095C 175
4932.YBL023C 4932.YNL246W 686
4932.YBL023C 4932.YMR213W 165
4932.YBL023C 4932.YDR390C 195
4932.YBL023C 4932.YBR020W 216
4932.YBL023C 4932.YIL126W 204
4932.YBL023C 4932.YDR092W 172
4932.YBL023C 4932.YLR272C 902
4932.YBL023C 4932.YBR010W 995
4932.YBL023C 4932.YMR061W 173
4932.YBL023C 4932.YOL069W 606
4932.YBL023C 4932.YGL178W 329
4932.YBL023C 4932.YER148W 369
4932.YBL023C 4932.YJR035W 289
4932.YBL023C 4932.YGR192C 225
4932.YBL023C 4932.YER133W 276
4932.YBL023C 4932.YDL164C 954
4932.YBL023C 4932.YAL020C 165
4932.YBL023C 4932.YOR116C 181
4932.YBL023C 4932.YEL056W 402
4932.YBL023C 4932.YDL003W 503
4932.YBL023C 4932.YHR164C 847
4932.YBL023C 4932.YOR310C 392
4932.YBL023C 4932.YGR188C 710
4932.YBL023C 4932.YFL009W 277
4932.YBL023C 4932.YNL126W 648
4932.YBL023C 4932.YIR008C 999
4932.YBL023C 4932.YNL189W 278
4932.YBL023C 4932.YPL164C 715
4932.YBL023C 4932.YMR068W 186
4932.YBL023C 4932.YHR191C 433
4932.YBL023C 4932.YCR012W 196
4932.YBL023C 4932.YDR510W 640
4932.YBL023C 4932.YJR104C 300
4932.YBL023C 4932.YDR499W 566
4932.YBL023C 4932.YBR252W 908
4932.YBL023C 4932.YJR046W 999
4932.YBL023C 4932.YPL248C 169
4932.YBL023C 4932.YDR037W 166
4932.YBL023C 4932.YGR262C 215
4932.YBL023C 4932.YLR357W 189
4932.YBL023C 4932.YHR166C 348
4932.YBL023C 4932.YDL060W 366
4932.YBL023C 4932.YLR306W 150
4932.YBL023C 4932.YDL108W 176
4932.YBL023C 4932.YDL132W 198
4932.YBL023C 4932.YFL037W 212
4932.YBL023C 4932.YPR141C 848
4932.YBL023C 4932.YPR018W 181
4932.YBL023C 4932.YPR035W 507
4932.YBL023C 4932.YPL239W 186
4932.YBL023C 4932.YMR048W 999
4932.YBL023C 4932.YGL003C 740
4932.YBL023C 4932.YAR042W 186
4932.YBL023C 4932.YML069W 999
4932.YBL023C 4932.YEL019C 363
4932.YBL023C 4932.YFL039C 215
4932.YBL023C 4932.YMR020W 166
4932.YBL023C 4932.YNL262W 999
4932.YBL023C 4932.YDR225W 955
4932.YBL023C 4932.YDR113C 342
4932.YBL023C 4932.YCR042C 636
4932.YBL023C 4932.YDR146C 279
4932.YBL025W 4932.YPL146C 313
4932.YBL025W 4932.YBL003C 345
4932.YBL025W 4932.YDL005C 252
4932.YBL025W 4932.YFR037C 169
4932.YBL025W 4932.YIL009C-A 185
4932.YBL025W 4932.YGR104C 282
4932.YBL025W 4932.YNL113W 216
4932.YBL025W 4932.YLR212C 288
4932.YBL025W 4932.YBL014C 988
4932.YBL025W 4932.YDR005C 450
4932.YBL025W 4932.YLR197W 207
4932.YBL025W 4932.YHR200W 382
4932.YBL025W 4932.YNL031C 576
4932.YBL025W 4932.YOL012C 219
4932.YBL025W 4932.YPR034W 213
4932.YBL025W 4932.YJL025W 991
4932.YBL025W 4932.YCR020C 290
4932.YBL025W 4932.YML043C 988
4932.YBL025W 4932.YNL061W 281
4932.YBL025W 4932.YGR063C 213
4932.YBL025W 4932.YML010W 161
4932.YBL025W 4932.YBL093C 284
4932.YBL025W 4932.YPR110C 274
4932.YBL025W 4932.YOR340C 219
4932.YBL025W 4932.YJL176C 207
4932.YBL025W 4932.YNL110C 288
4932.YBL025W 4932.YKR094C 539
4932.YBL025W 4932.YNL107W 189
4932.YBL025W 4932.YLR086W 169
4932.YBL025W 4932.YMR094W 219
4932.YBL025W 4932.YOR295W 998
4932.YBL025W 4932.YJL115W 306
4932.YBL025W 4932.YLR014C 311
4932.YBL025W 4932.YGL112C 243
4932.YBL025W 4932.YLR272C 280
4932.YBL025W 4932.YBR010W 685
4932.YBL025W 4932.YLR141W 999
4932.YBL025W 4932.YKL125W 780
4932.YBL025W 4932.YGL122C 315
4932.YBL025W 4932.YBR198C 209
4932.YBL025W 4932.YIL148W 383
4932.YBL025W 4932.YER148W 786
4932.YBL025W 4932.YOL148C 163
4932.YBL025W 4932.YDR325W 270
4932.YBL025W 4932.YBR261C 288
4932.YBL025W 4932.YOR239W 218
4932.YBL025W 4932.YLR175W 281
4932.YBL025W 4932.YPR070W 309
4932.YBL025W 4932.YDL042C 181
4932.YBL025W 4932.YDR225W 315
4932.YBL025W 4932.YPR052C 161
4932.YBL025W 4932.YGL244W 167
4932.YBL025W 4932.YNL030W 163
4932.YBL025W 4932.YBR009C 533
4932.YBL025W 4932.YMR270C 999
4932.YBL025W 4932.YLR357W 150
4932.YBL025W 4932.YDR439W 347
4932.YBL025W 4932.YJR063W 297
4932.YBL025W 4932.YNL248C 450
4932.YBL025W 4932.YPR173C 428
4932.YBL025W 4932.YPL047W 231
4932.YBL025W 4932.YNL139C 216
4932.YBL025W 4932.YNL059C 379
4932.YBL025W 4932.YOR341W 571
4932.YBL025W 4932.YIL126W 309
4932.YBL025W 4932.YNL215W 479
4932.YBL025W 4932.YFR028C 589
4932.YBL026W 4932.YJL081C 162
4932.YBL026W 4932.YDR416W 304
4932.YBL026W 4932.YGR030C 720
4932.YBL026W 4932.YHR062C 720
4932.YBL026W 4932.YDL175C 467
4932.YBL026W 4932.YDR482C 835
4932.YBL026W 4932.YJR074W 432
4932.YBL026W 4932.YER013W 187
4932.YBL026W 4932.YDR382W 175
4932.YBL026W 4932.YPL106C 168
4932.YBL026W 4932.YIR005W 870
4932.YBL026W 4932.YNL147W 999
4932.YBL026W 4932.YPR086W 150
4932.YBL026W 4932.YNL138W-A 944
4932.YBL026W 4932.YGR095C 234
4932.YBL026W 4932.YGR091W 999
4932.YBL026W 4932.YNL282W 724
4932.YBL026W 4932.YDR432W 325
4932.YBL026W 4932.YDL087C 189
4932.YBL026W 4932.YOR159C 999
4932.YBL026W 4932.YDL077C 284
4932.YBL026W 4932.YCR077C 999
4932.YBL026W 4932.YBR167C 743
4932.YBL026W 4932.YDR473C 999
4932.YBL026W 4932.YDR212W 195
4932.YBL026W 4932.YJL191W 192
4932.YBL026W 4932.YNL200C 367
4932.YBL026W 4932.YIL142W 249
4932.YBL026W 4932.YPR094W 968
4932.YBL026W 4932.YMR309C 296
4932.YBL026W 4932.YJR050W 353
4932.YBL026W 4932.YJL203W 924
4932.YBL026W 4932.YLR438C-A 999
4932.YBL026W 4932.YPR187W 204
4932.YBL026W 4932.YML041C 183
4932.YBL026W 4932.YDL191W 181
4932.YBL026W 4932.YMR268C 999
4932.YBL026W 4932.YMR080C 194
4932.YBL026W 4932.YLR128W 250
4932.YBL026W 4932.YER025W 472
4932.YBL026W 4932.YGL123W 194
4932.YBL026W 4932.YBR143C 179
4932.YBL026W 4932.YNL112W 171
4932.YBL026W 4932.YCR063W 383
4932.YBL026W 4932.YBR084C-A 174
4932.YBL026W 4932.YOR369C 156
4932.YBL026W 4932.YGR083C 248
4932.YBL026W 4932.YLR175W 746
4932.YBL026W 4932.YGR006W 917
4932.YBL026W 4932.YOR293W 284
4932.YBL026W 4932.YNL221C 736
4932.YBL026W 4932.YDL043C 942
4932.YBL026W 4932.YKR059W 236
4932.YBL026W 4932.YGL122C 474
4932.YBL026W 4932.YAL032C 351
4932.YBL026W 4932.YDR045C 167
4932.YBL026W 4932.YIL021W 202
4932.YBL026W 4932.YNL004W 201
4932.YBL026W 4932.YJL063C 170
4932.YBL026W 4932.YJL124C 999
4932.YBL026W 4932.YGL030W 190
4932.YBL026W 4932.YNL118C 995
4932.YBL026W 4932.YBR152W 988
4932.YBL026W 4932.YLR051C 371
4932.YBL026W 4932.YJL166W 155
4932.YBL026W 4932.YPR034W 193
4932.YBL026W 4932.YCL059C 178
4932.YBL026W 4932.YDR361C 239
4932.YBL026W 4932.YJL011C 158
4932.YBL026W 4932.YHR034C 722
4932.YBL026W 4932.YNL186W 195
4932.YBL026W 4932.YEL020W-A 266
4932.YBL026W 4932.YDR339C 219
4932.YBL026W 4932.YLR347C 286
4932.YBL026W 4932.YGL207W 154
4932.YBL026W 4932.YJL014W 167
4932.YBL026W 4932.YPR178W 999
4932.YBL026W 4932.YGR158C 781
4932.YBL026W 4932.YNL131W 177
4932.YBL026W 4932.YGR218W 369
4932.YBL026W 4932.YGR250C 211
4932.YBL026W 4932.YGL173C 988
4932.YBL026W 4932.YHR005C-A 254
4932.YBL026W 4932.YGR183C 896
4932.YBL026W 4932.YBR065C 187
4932.YBL026W 4932.YGL238W 299
4932.YBL026W 4932.YEL021W 151
4932.YBL026W 4932.YDL160C 997
4932.YBL026W 4932.YBL018C 739
4932.YBL026W 4932.YJR068W 324
4932.YBL026W 4932.YBR257W 724
4932.YBL026W 4932.YDR166C 250
4932.YBL026W 4932.YLR249W 188
4932.YBL026W 4932.YDR378C 999
4932.YBL026W 4932.YPL226W 251
4932.YBL026W 4932.YJL024C 158
4932.YBL026W 4932.YNL317W 274
4932.YBL026W 4932.YGR074W 999
4932.YBL026W 4932.YLR447C 629
4932.YBL026W 4932.YBR118W 340
4932.YBL026W 4932.YGL037C 163
4932.YBL026W 4932.YDR375C 613
4932.YBL026W 4932.YLR074C 242
4932.YBL026W 4932.YAR003W 250
4932.YBL026W 4932.YMR033W 239
4932.YBL026W 4932.YFR005C 832
4932.YBL026W 4932.YOL039W 175
4932.YBL026W 4932.YJL189W 178
4932.YBL026W 4932.YJR006W 150
4932.YBL026W 4932.YGR271W 213
4932.YBL026W 4932.YOR141C 157
4932.YBL026W 4932.YNL301C 209
4932.YBL026W 4932.YNL162W 168
4932.YBL026W 4932.YBL027W 399
4932.YBL026W 4932.YLR117C 999
4932.YBL026W 4932.YDL140C 256
4932.YBL026W 4932.YOR210W 356
4932.YBL026W 4932.YGR278W 289
4932.YBL026W 4932.YDR013W 202
4932.YBL026W 4932.YJR002W 374
4932.YBL026W 4932.YPR118W 526
4932.YBL026W 4932.YKL156W 250
4932.YBL026W 4932.YIL132C 250
4932.YBL026W 4932.YBR087W 625
4932.YBL026W 4932.YDR088C 226
4932.YBL026W 4932.YNR011C 362
4932.YBL026W 4932.YNL088W 275
4932.YBL026W 4932.YOR001W 190
4932.YBL026W 4932.YLR274W 221
4932.YBL026W 4932.YPL048W 161
4932.YBL026W 4932.YPL042C 250
4932.YBL026W 4932.YKL045W 268
4932.YBL026W 4932.YKL025C 403
4932.YBL026W 4932.YHR143W-A 240
4932.YBL026W 4932.YLR291C 311
4932.YBL026W 4932.YOR224C 421
4932.YBL026W 4932.YNL016W 355
4932.YBL026W 4932.YPL151C 369
4932.YBL026W 4932.YJL138C 209
4932.YBL026W 4932.YEL026W 996
4932.YBL026W 4932.YGL172W 252
4932.YBL026W 4932.YER165W 349
4932.YBL026W 4932.YGL174W 848
4932.YBL026W 4932.YDL008W 166
4932.YBL026W 4932.YPL190C 201
4932.YBL026W 4932.YNL232W 526
4932.YBL026W 4932.YIL061C 996
4932.YBL026W 4932.YAL033W 742
4932.YBL026W 4932.YMR128W 176
4932.YBL026W 4932.YEL015W 995
4932.YBL026W 4932.YHR072W-A 775
4932.YBL026W 4932.YER112W 999
4932.YBL026W 4932.YDR440W 250
4932.YBL026W 4932.YOL142W 213
4932.YBL026W 4932.YIR009W 968
4932.YBL026W 4932.YKR086W 219
4932.YBL026W 4932.YDR155C 201
4932.YBL026W 4932.YDL213C 211
4932.YBL026W 4932.YDR243C 971
4932.YBL026W 4932.YGL178W 315
4932.YBL026W 4932.YOR308C 999
4932.YBL026W 4932.YOR167C 543
4932.YBL026W 4932.YHR069C 210
4932.YBL026W 4932.YLR275W 999
4932.YBL026W 4932.YOR133W 242
4932.YBL026W 4932.YBR055C 999
4932.YBL026W 4932.YPR072W 321
4932.YBL026W 4932.YNL245C 173
4932.YBL026W 4932.YIL048W 483
4932.YBL026W 4932.YDR478W 724
4932.YBL026W 4932.YMR213W 334
4932.YBL026W 4932.YPR082C 997
4932.YBL026W 4932.YLR192C 402
4932.YBL026W 4932.YLR277C 198
4932.YBL026W 4932.YDR188W 164
4932.YBL026W 4932.YPL249C-A 293
4932.YBL026W 4932.YMR314W 163
4932.YBL026W 4932.YER029C 999
4932.YBL026W 4932.YBR091C 207
4932.YBL026W 4932.YMR146C 219
4932.YBL026W 4932.YDL143W 263
4932.YBL026W 4932.YLR424W 193
4932.YBL026W 4932.YKL196C 203
4932.YBL026W 4932.YKL095W 192
4932.YBL026W 4932.YMR186W 210
4932.YBL026W 4932.YDR002W 183
4932.YBL026W 4932.YCR031C 192
4932.YBL026W 4932.YDL081C 202
4932.YBL026W 4932.YNL039W 288
4932.YBL026W 4932.YLR147C 999
4932.YBL026W 4932.YML085C 190
4932.YBL026W 4932.YOR319W 926
4932.YBL026W 4932.YMR153W 157
4932.YBL026W 4932.YLR016C 887
4932.YBL026W 4932.YJL111W 167
4932.YBL026W 4932.YDL075W 156
4932.YBL026W 4932.YJR135W-A 290
4932.YBL026W 4932.YPR032W 250
4932.YBL026W 4932.YMR288W 974
4932.YBL026W 4932.YPL240C 210
4932.YBL026W 4932.YFL039C 580
4932.YBL026W 4932.YGR005C 154
4932.YBL026W 4932.YLL039C 175
4932.YBL026W 4932.YDR404C 921
4932.YBL026W 4932.YMR290C 176
4932.YBL026W 4932.YDR298C 220
4932.YBL026W 4932.YML046W 234
4932.YBL026W 4932.YDL111C 235
4932.YBL026W 4932.YJL140W 731
4932.YBL026W 4932.YDR194C 176
4932.YBL026W 4932.YPL178W 254
4932.YBL026W 4932.YLR185W 180
4932.YBL026W 4932.YDL014W 760
4932.YBL026W 4932.YNR053C 229
4932.YBL026W 4932.YER009W 304
4932.YBL026W 4932.YBR252W 229
4932.YBL026W 4932.YER146W 999
4932.YBL026W 4932.YIR015W 415
4932.YBL026W 4932.YDR364C 501
4932.YBL026W 4932.YHR089C 734
4932.YBL026W 4932.YOL005C 727
4932.YBL026W 4932.YBR172C 325
4932.YBL026W 4932.YDR510W 222
4932.YBL026W 4932.YIR008C 435
4932.YBL026W 4932.YDL030W 945
4932.YBL026W 4932.YJR032W 175
4932.YBL026W 4932.YLR048W 260
4932.YBL026W 4932.YDR050C 150
4932.YBL026W 4932.YGR181W 284
4932.YBL026W 4932.YNR052C 183
4932.YBL026W 4932.YGL011C 175
4932.YBL026W 4932.YOR310C 771
4932.YBL026W 4932.YDR086C 202
4932.YBL026W 4932.YAL001C 223
4932.YBL026W 4932.YOL094C 210
4932.YBL026W 4932.YHR086W 201
4932.YBL026W 4932.YDL208W 892
4932.YBL026W 4932.YDR280W 302
4932.YBL026W 4932.YDL084W 218
4932.YBL026W 4932.YMR237W 250
4932.YBL026W 4932.YOL127W 158
4932.YBL026W 4932.YDR381W 407
4932.YBL026W 4932.YER127W 726
4932.YBL026W 4932.YJR064W 228
4932.YBL026W 4932.YBL051C 235
4932.YBL026W 4932.YBR119W 229
4932.YBL026W 4932.YPL115C 250
4932.YBL026W 4932.YNR023W 152
4932.YBL026W 4932.YOL149W 982
4932.YBL026W 4932.YJL050W 444
4932.YBL026W 4932.YMR049C 514
4932.YBL026W 4932.YHR165C 999
4932.YBL026W 4932.YDR419W 334
4932.YBL026W 4932.YLR270W 161
4932.YBL026W 4932.YKL058W 155
4932.YBL026W 4932.YKR054C 185
4932.YBL026W 4932.YHL033C 208
4932.YBL026W 4932.YPL211W 171
4932.YBL026W 4932.YNL064C 183
4932.YBL026W 4932.YFR050C 183
4932.YBL026W 4932.YDL056W 242
4932.YBL026W 4932.YDR429C 352
4932.YBL026W 4932.YMR240C 993
4932.YBL026W 4932.YER172C 999
4932.YBL026W 4932.YKR057W 171
4932.YBL026W 4932.YMR260C 241
4932.YBL026W 4932.YGR103W 417
4932.YBL026W 4932.YER094C 167
4932.YBL026W 4932.YGR075C 988
4932.YBL026W 4932.YML024W 169
4932.YBL026W 4932.YDR385W 253
4932.YBL026W 4932.YLL013C 483
4932.YBL026W 4932.YMR125W 184
4932.YBL026W 4932.YCR047C 156
4932.YBL026W 4932.YPL064C 477
4932.YBL026W 4932.YDL098C 999
4932.YBL026W 4932.YCR020C-A 916
4932.YBL026W 4932.YLR129W 728
4932.YBL026W 4932.YPR137W 728
4932.YBL026W 4932.YLR323C 227
4932.YBL026W 4932.YPL213W 994
4932.YBL026W 4932.YBL074C 189
4932.YBL026W 4932.YGL195W 175
4932.YBL026W 4932.YLR298C 878
4932.YBL026W 4932.YFL002C 196
4932.YBL026W 4932.YHR141C 168
4932.YBL026W 4932.YGR047C 222
4932.YBL026W 4932.YLR264W 543
4932.YBL026W 4932.YLL036C 540
4932.YBL026W 4932.YDR163W 237
4932.YBL026W 4932.YNR032C-A 678
4932.YBL026W 4932.YGL044C 211
4932.YBL026W 4932.YGR129W 264
4932.YBL026W 4932.YIL063C 263
4932.YBL026W 4932.YLL014W 156
4932.YBL026W 4932.YLR398C 536
4932.YBL026W 4932.YJR022W 999
4932.YBL026W 4932.YGR195W 294
4932.YBL026W 4932.YLR115W 212
4932.YBL026W 4932.YLR197W 780
4932.YBL026W 4932.YML049C 968
4932.YBL026W 4932.YCL011C 201
4932.YBL026W 4932.YLR388W 170
4932.YBL026W 4932.YLR145W 720
4932.YBL026W 4932.YGL120C 254
4932.YBL026W 4932.YBR154C 273
4932.YBL026W 4932.YGR214W 260
4932.YBL026W 4932.YGL094C 329
4932.YBL026W 4932.YKL173W 999
4932.YBL026W 4932.YOL139C 385
4932.YBL026W 4932.YBR237W 181
4932.YBL026W 4932.YPR152C 361
4932.YBL026W 4932.YPR182W 999
4932.YBL026W 4932.YOL120C 209
4932.YBL026W 4932.YFL017W-A 999
4932.YBL026W 4932.YKL145W 161
4932.YBL026W 4932.YDL209C 201
4932.YBL026W 4932.YCR093W 777
4932.YBL026W 4932.YAL021C 393
4932.YBL027W 4932.YLR106C 980
4932.YBL027W 4932.YGL189C 999
4932.YBL027W 4932.YKL156W 999
4932.YBL027W 4932.YKL180W 999
4932.YBL027W 4932.YLR293C 483
4932.YBL027W 4932.YPL213W 528
4932.YBL027W 4932.YDR447C 999
4932.YBL027W 4932.YLR244C 259
4932.YBL027W 4932.YGL029W 979
4932.YBL027W 4932.YMR028W 175
4932.YBL027W 4932.YDL192W 447
4932.YBL027W 4932.YGL253W 169
4932.YBL027W 4932.YGR027C 999
4932.YBL027W 4932.YGL195W 360
4932.YBL027W 4932.YDR226W 257
4932.YBL027W 4932.YLR264W 999
4932.YBL027W 4932.YOR001W 800
4932.YBL027W 4932.YFL002C 553
4932.YBL027W 4932.YHR141C 999
4932.YBL027W 4932.YAR007C 401
4932.YBL027W 4932.YIL148W 999
4932.YBL027W 4932.YNL002C 999
4932.YBL027W 4932.YHR081W 800
4932.YBL027W 4932.YPL048W 980
4932.YBL027W 4932.YDL136W 999
4932.YBL027W 4932.YJR113C 961
4932.YBL027W 4932.YPR189W 800
4932.YBL027W 4932.YFL008W 400
4932.YBL027W 4932.YGR020C 195
4932.YBL027W 4932.YFR004W 576
4932.YBL027W 4932.YOR224C 267
4932.YBL027W 4932.YFR032C-A 999
4932.YBL027W 4932.YJL138C 518
4932.YBL027W 4932.YBL026W 399
4932.YBL027W 4932.YBR009C 264
4932.YBL027W 4932.YGL076C 999
4932.YBL027W 4932.YMR203W 196
4932.YBL027W 4932.YPR074C 161
4932.YBL027W 4932.YDR412W 492
4932.YBL027W 4932.YLR398C 800
4932.YBL027W 4932.YIR026C 979
4932.YBL027W 4932.YLR075W 999
4932.YBL027W 4932.YLR167W 999
4932.YBL027W 4932.YER165W 200
4932.YBL027W 4932.YKR063C 720
4932.YBL027W 4932.YMR116C 999
4932.YBL027W 4932.YNR046W 150
4932.YBL027W 4932.YGR099W 288
4932.YBL027W 4932.YEL026W 807
4932.YBL027W 4932.YEL057C 800
4932.YBL027W 4932.YLR002C 983
4932.YBL027W 4932.YLR197W 448
4932.YBL027W 4932.YDR060W 907
4932.YBL027W 4932.YAL003W 998
4932.YBL027W 4932.YBL030C 257
4932.YBL027W 4932.YOL121C 999
4932.YBL027W 4932.YDR494W 452
4932.YBL027W 4932.YLR388W 999
4932.YBL027W 4932.YNL069C 999
4932.YBL027W 4932.YHR197W 814
4932.YBL027W 4932.YCR072C 812
4932.YBL027W 4932.YGL120C 225
4932.YBL027W 4932.YBL003C 224
4932.YBL027W 4932.YGL031C 999
4932.YBL027W 4932.YLR340W 999
4932.YBL027W 4932.YIR012W 910
4932.YBL027W 4932.YOR046C 910
4932.YBL027W 4932.YPR043W 999
4932.YBL027W 4932.YGR214W 999
4932.YBL027W 4932.YLR186W 320
4932.YBL027W 4932.YPL143W 999
4932.YBL027W 4932.YGR148C 999
4932.YBL027W 4932.YKR023W 152
4932.YBL027W 4932.YGR173W 282
4932.YBL027W 4932.YPL093W 991
4932.YBL027W 4932.YPR016C 999
4932.YBL027W 4932.YBL076C 243
4932.YBL027W 4932.YBR191W 999
4932.YBL027W 4932.YGL213C 800
4932.YBL027W 4932.YKL173W 831
4932.YBL027W 4932.YDR155C 252
4932.YBL027W 4932.YER102W 999
4932.YBL027W 4932.YPR182W 189
4932.YBL027W 4932.YMR032W 286
4932.YBL027W 4932.YOL139C 251
4932.YBL027W 4932.YJL034W 187
4932.YBL027W 4932.YLR441C 999
4932.YBL027W 4932.YKL145W 203
4932.YBL027W 4932.YMR239C 238
4932.YBL027W 4932.YKL009W 994
4932.YBL027W 4932.YER177W 198
4932.YBL027W 4932.YHR052W 984
4932.YBL027W 4932.YOL120C 999
4932.YBL027W 4932.YPR110C 253
4932.YBL027W 4932.YOR253W 810
4932.YBL027W 4932.YHR170W 990
4932.YBL027W 4932.YHR010W 999
4932.YBL027W 4932.YHL001W 999
4932.YBL027W 4932.YDL208W 677
4932.YBL027W 4932.YER019C-A 858
4932.YBL027W 4932.YML106W 281
4932.YBL027W 4932.YOL038W 276
4932.YBL027W 4932.YLR044C 168
4932.YBL027W 4932.YNL306W 776
4932.YBL027W 4932.YLR061W 999
4932.YBL027W 4932.YPR166C 784
4932.YBL027W 4932.YAL038W 626
4932.YBL027W 4932.YML025C 792
